Product_Name,Price,Ratings,Product_Link
"2019 Dell G3 Gaming Laptop Computer| 15.6"" FHD Screen| 9th Gen Intel Quad-Core i5-9300H up to 4.1GHz| 8GB DDR4| 512GB PCIE SSD| GeForce GTX 1660 Ti 6GB| USB 3.0| HDMI| Windows 10",$909.00,4.1 out of 5 stars,https://www.amazon.com/Dell-G3-Gaming-Computer-Quad-Core/dp/B07VKZY7KV/ref=sr_1_52?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-52
"Dell Premium Inspiron 5575 15.6-inch Touchscreen FHD (1920 x 1080) Display Laptop PC, AMD Quad-Core Ryzen 5 2500U up to 3.6 GHz, HDMI, MaxxAudio Pro, Bluetooth, Backlit Keyboard, Windows 10",$604.99,3.2 out of 5 stars,https://www.amazon.com/Dell-Inspiron-5575-Touchscreen-FHD/dp/B07TXJR72G/ref=sr_1_53?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-53
"Dell Inspiron 15 5000 Laptop, 15.6-Inch FHD (1920 X 1080) IPS, Intel i7-8565, Nvidia(R) Geforce(R) MX250 with 2GB Gddr, 8GB DDR4 RAM, 128 GB SSD+1TB HD",$0,3.8 out of 5 stars,https://www.amazon.com/Dell-Inspiron-15-6-Inch-i7-8565-Geforce/dp/B07PZQ9LSN/ref=sr_1_54?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-54
"Dell Inspiron 15 5000 Series Laptop, 15.6"" Full HD Touchscreen, Intel Core i3-8130U Processor up to 3.40GHz, 8GB DDR4 RAM, 128GB PCIe NVMe M.2 SSD, HDMI, Wireless-AC, Bluetooth, Windows 10 Home, Black",$543.00,4.2 out of 5 stars,https://www.amazon.com/Dell-Inspiron-Touchscreen-Processor-Wireless-AC/dp/B0864X7RTG/ref=sr_1_55?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-55
"Dell XPS 15 laptop 15.6"", 4K UHD InfinityEdge Touch, 9th Gen Intel Core i7-9750H, NVIDIA GeForce GTX 1650 4GB GDDR5, 1TB SSD storage, 16GB RAM, XPS7590-7565SLV-PUS",$0,3.7 out of 5 stars,https://www.amazon.com/Dell-Touch-Intel-NVIDIA-GeForce/dp/B07T4HGF79/ref=sr_1_56?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-56
"Dell Inspiron 17 2-in-1 7786-17.3"" FHD Touch - i7-8565U - NVIDIA MX150-16GB - 1TB HDD","$1,149.00",4.4 out of 5 stars,https://www.amazon.com/Dell-Inspiron-7786-17-3-FHD-Touch/dp/B07MBSJ7PN/ref=sr_1_57?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-57
"2019 Dell Inspiron 3593 Laptop 15.6"", 10th Generation Intel Core i7-1065G7 Processor, 1TB HDD 16GB DDR4 RAM, HDMI, WiFi, Bluetooth, Windows 10, Black",$845.00,4.5 out of 5 stars,https://www.amazon.com/Port%C3%A1til-procesador-i7-1065G7-generaci%C3%B3n-Bluetooth/dp/B07YWLS346/ref=sr_1_58?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-58
"LG Gram Laptop - 14"" Full HD IPS Display, Intel 10th Gen Core i5-1035G7 CPU, 8GB RAM, 256GB M.2 NVMe SSD, Thunderbolt 3, 18.5 Hour Battery Life - 14Z90N (2020) (14Z90N-U.ARW5U1)","$1,046.99",4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0425863UJOT8SGM2H1O&url=%2F14Z90N-U-ARW5U1%2Fdp%2FB082XQWNPY%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146124%26sr%3D8-59-spons%26psc%3D1&qualifier=1594146124&id=5024203806769367&widgetName=sp_mtf
"LG Gram Laptop - 15.6"" IPS Touchscreen, Intel 10th Gen Core i7-1065G7 CPU, 8GB RAM, 256GB M.2 MVMe SSD, 17 Hours Battery, Thunderbolt 3 - 15Z90N (2020)","$1,596.99",4.1 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A07425822OSA1WH0Y5LX&url=%2FLG-Gram-Laptop-Touchscreen-Thunderbolt%2Fdp%2FB082XRQFZ7%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146124%26sr%3D8-60-spons%26psc%3D1&qualifier=1594146124&id=5024203806769367&widgetName=sp_mtf
"Dell Inspiron 2-in-1 Laptop LED-Backlit Touch Display, i7-8565U, 8GB 2666MHz DDR4, 256 GB m.2 PCIe SSD, 14"", Silver, Alexa Built-In (i5482-7069SLV-PUS)",$829.00,3.8 out of 5 stars,https://www.amazon.com/Dell-Inspiron-LED-Backlit-i7-8565U-i5482-7069SLV-PUS/dp/B07JXTFJVB/ref=sr_1_61?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-61
Chromebooks Explained in Simple Terms - Is a Chromebook for you? - Chromebooks 101,$0,4.4 out of 5 stars,https://www.amazon.com/Chromebooks-Explained-Simple-Terms-Chromebook/dp/B01FKYZS02/ref=sr_1_62?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-62
"Dell XPS 13 7390 Laptop 13.3 inch, 4K UHD InfinityEdge Touch, 10th Generation Intel Core i7-10710U, Intel UHD Graphics, 512GB SSD, 16GB RAM,  Windows 10 Home, XPS7390-7121SLV-PUS",$0,4.0 out of 5 stars,https://www.amazon.com/Dell-InfinityEdge-Generation-i7-10710U-XPS7390-7121SLV-PUS/dp/B07XD6BJKQ/ref=sr_1_63?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-63
"Dell Inspiron 15 I3567-5949BLK-PUS Laptop (Windows 10, Intel i5-7200U, 15.6"" LED Screen, Storage: 256 GB, RAM: 8 GB) Black",$0,4.4 out of 5 stars,https://www.amazon.com/Dell-Inspiron-i3567-5949BLK-PUS-i5-7200U-Notebook/dp/B07K9Y9NZV/ref=sr_1_64?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-64
"2018 Dell Business Flagship Laptop Notebook 15.6"" HD LED-Backlit Display Intel i5-7200U Processor 8GB DDR4 RAM 256GB SSD DVD-RW HDMI Webcam Bluetooth Windows 10 Pro-Black",$0,3.5 out of 5 stars,https://www.amazon.com/Dell-LED-Backlit-Processor-Bluetooth-Pro-Black/dp/B078JXMS8W/ref=sr_1_65?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-65
"Newest Dell Inspiron 15 5000 15.6"" Full HD Touchscreen (1920x1080) Premium Business Laptop - 8th Gen Intel Quad-Core i5-8250U, 8GB DDR4, 1TB HDD, HDMI, Wi-Fi AC, Ethernet RJ-45, Windows 10",$0,3.7 out of 5 stars,https://www.amazon.com/Dell-Inspiron-15-Touchscreen-Laptop/dp/B07KWKL25R/ref=sr_1_66?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-66
"2020 Dell Inspiron 17.3” FHD Laptop Computer, 10th Gen Intel Quad-Core i7 1065G7 up to 3.9GHz, 16GB DDR4 RAM, 2TB HDD + 256GB PCIe SSD, DVDRW, NVIDIA GeForce MX230 2GB, Windows 10, YZAKKA Accessories","$1,249.99",4.5 out of 5 stars,https://www.amazon.com/Dell-Inspiron-Computer-Quad-Core-Accessories/dp/B084QKR31H/ref=sr_1_67?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-67
"Dell XPS13 13.3-Inch Full HD WLED Backlit Infinity Display Ultrabook (2.2GHz 5th Generation Intel Core i5-5200U Processor, 4GB DDR3 RAM, 128GB SSD, Windows 8.1) (Renewed)",$849.88,3.5 out of 5 stars,https://www.amazon.com/Dell-13-3-Inch-Ultrabook-Generation-Processor/dp/B00VWC2NBO/ref=sr_1_68?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-68
"LG Gram Laptop - 17"" IPS WQXGA (2560 x 1600) Intel 10th Gen Core i7 1065G7 CPU, 16GB RAM, 1TB M.2 NVMe SSD (512GB x2), 17 Hour Battery, Thunderbolt 3 - 17Z90N (2020)","$1,696.99",4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A03949633GFDGYKWOFRV9&url=%2FLG-Gram-Laptop-Battery-Thunderbolt%2Fdp%2FB082XQR86P%2Fref%3Dsr_1_69_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146124%26sr%3D8-69-spons%26psc%3D1&qualifier=1594146124&id=5024203806769367&widgetName=sp_btf
"LG Gram Laptop - 14"" Full HD IPS Display, Intel 10th Gen Core i7-1065G7 CPU, 16GB RAM, 512GB M.2 MVMe SSD, Thunderbolt 3, 18.5 Hour Battery Life - 14Z90N (2020)","$1,299.00",4.2 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A0148824MP5IU3W5ST0O&url=%2FLG-Gram-Laptop-i7-1065G7-Thunderbolt%2Fdp%2FB084QDV1YW%2Fref%3Dsr_1_70_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146124%26sr%3D8-70-spons%26psc%3D1&qualifier=1594146124&id=5024203806769367&widgetName=sp_btf
"Lenovo IdeaPad 3 14"" Laptop, 14.0"" FHD (1920 x 1080) Display, AMD Ryzen 5 3500U Processor, 8GB DDR4 RAM, 256GB SSD, AMD Radeon Vega 8 Graphics, Narrow Bezel, Windows 10, 81W0003QUS, Abyss Blue",$449.99,3.8 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0297331Z50AE1TOREMZ&url=%2FLenovo-IdeaPad-Processor-Graphics-81W0003QUS%2Fdp%2FB0862269YP%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146124%26sr%3D8-1-spons%26psc%3D1&qualifier=1594146124&id=1259318911907070&widgetName=sp_atf
"New ! Dell Inspiron i3583 15.6"" HD Touch-Screen Laptop - Intel i3-8145U - 8GB DDR4-128GB SSD - Windows 10 - Wireless-AC - Bluetooth - SD Card Reader - HDMI & USB 3.1 -Waves MaxxAudio Pro- Black",$465.00,4.2 out of 5 stars,https://www.amazon.com/Dell-Inspiron-i3583-Touch-Screen-Laptop/dp/B08173ZTJX/ref=sr_1_2?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-2
"2020 Newest Dell Inspiron 15 3000 PC Laptop: 15.6"" HD Anti-Glare LED-Backlit Nontouch Display, Intel 2-Core 4205U Processor, 4GB RAM, 1TB HDD, WiFi, Bluetooth, HDMI, Webcam,DVD-RW, Win 10",$394.90,4.3 out of 5 stars,https://www.amazon.com/2020-Newest-Dell-Inspiron-Laptop/dp/B087BGGPSH/ref=sr_1_3?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-3
Dell Inspiron 15.6 Inch HD Touchscreen Flagship High Performance Laptop PC | Intel Core i5-7200U | 8GB Ram | 256GB SSD | Bluetooth | WiFi | Windows 10 (Black),$639.00,4.2 out of 5 stars,https://www.amazon.com/Dell-Inspiron-Touchscreen-Performance-Bluetooth/dp/B079ZJLMJN/ref=sr_1_4?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-4
"2019 Dell Inspiron 14"" Laptop Computer| 10th Gen Intel Quad-Core i5 1035G4 Up to 3.7GHz| 4GB DDR4 RAM| 128GB PCIe SSD| Intel Iris Plus Graphics| 802.11ac WiFi| Bluetooth 4.1| USB 3.1| HDMI| Windows 10",$519.00,4.0 out of 5 stars,https://www.amazon.com/Dell-Inspiron-14-Quad-Core-Bluetooth/dp/B081Q3DXD4/ref=sr_1_5?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-5
"BMAX 13.3"" 2 in 1 FHD Touchscreen Laptop Computer, Intel Quad-Core Celeron N4120, 8GB DDR4, 256GB M.2 SSD, 2 Type-C Ports, LED Backlit Keyboard, AC WiFi + BT 5.0, Windows 10, All-Metal Body",$384.00,3.7 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A073164717S895HFDZV0R&url=%2FConvertible-Touchscreen-Backlit-Keyboard-All-Metal%2Fdp%2FB07XMDTNYQ%2Fref%3Dsr_1_6_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146124%26sr%3D8-6-spons%26psc%3D1&qualifier=1594146124&id=1259318911907070&widgetName=sp_mtf
"Dell Inspiron 14 5000 2-in-1 convertible Laptop 14 inch, FHD Touchscreen, AMD Ryzen 7 3700U, 512GB SSD, 8GB RAM, Windows 10 home, Silver , i5485-A711SLV-PUS",$619.98,4.2 out of 5 stars,https://www.amazon.com/Dell-Inspiron-Touchscreen-Hexa-Core-Bluetooth/dp/B07SGCXR3W/ref=sr_1_7?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-7
"Dell Inspiron 15 5593: 10th Gen Core i5-1035G1, 256GB SSD, 8GB RAM, 15.6"" Full HD Display, Backlit Keyboard, Windows 10",$608.00,4.1 out of 5 stars,https://www.amazon.com/Dell-Inspiron-15-5593-i5-1035G1/dp/B0826DJYG1/ref=sr_1_8?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-8
"2019_Dell Inspiron 15.6"" HD High Performance Laptop, Intel Celeron Processor,4GB DDR4 RAM, 500GB Hard Drive, Wireless+Bluetooth,HDMI,DVD R/W, Windows 10",$395.00,3.8 out of 5 stars,https://www.amazon.com/2019_Dell-Inspiron-Performance-Processor-Bluetooth/dp/B07NXTKWMX/ref=sr_1_9?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-9
Dell Inspiron 15.6” Touch Screen Intel Core i3 128GB Solid State Drive Laptop,$499.99,4.2 out of 5 stars,https://www.amazon.com/Port%C3%A1til-Inspiron-pantalla-procesador-Wireless-AC/dp/B07KVFTVHX/ref=sr_1_10?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-10
"LG Gram Laptop - 15.6"" Full HD IPS , Intel 10th Gen Core i5-1035G7 CPU, 8GB RAM, 256GB M.2 MVMe SSD, 18.5 Hours Battery, Thunderbolt 3 - 15Z90N (2020)","$1,153.12",4.0 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A060924817R9E4RYIJKXQ&url=%2FLG-Gram-Laptop-i5-1035G7-Thunderbolt%2Fdp%2FB082XQP1G4%2Fref%3Dsr_1_11_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146124%26sr%3D8-11-spons%26psc%3D1&qualifier=1594146124&id=1259318911907070&widgetName=sp_mtf
"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD, Backlit Keyboard, Windows 10 in S Mode, A515-43-R19L,Silver",$0,4.4 out of 5 stars,https://www.amazon.com/pulgadas-Graphics-retroiluminado-A515-43-R19L-Plateado/dp/B07RF1XD36/ref=sr_1_12?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-12
"New ! Dell Inspiron i3583 15.6"" HD Touch-Screen Laptop - Intel i5-8265U - 8GB DDR4-256GB SSD - Windows 10 - Wireless-AC - Bluetooth, SD Card Reader, HDMI & USB 3.1 -Waves MaxxAudio Pro- Black",$639.00,4.3 out of 5 stars,https://www.amazon.com/Dell-Inspiron-i3583-Touch-Screen-Laptop/dp/B081721LTM/ref=sr_1_13?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-13
"2020 Dell Inspiron 3000 15.6-inch HD Touchscreen Laptop PC, Intel 10th Gen Dual Core i3-1005G1 Processor, 8GB DDR4, 128GB SSD, 1TB HDD, Bluetooth, Windows 10, Black",$468.00,4.4 out of 5 stars,https://www.amazon.com/Dell-3000-Touchscreen-i3-1005G1-Processor/dp/B088K23635/ref=sr_1_14?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-14
"Latest_Dell Inspiron 15 5000 15.6"" FHD Display Laptop, 10th Generation Intel Core i5-1035G1 Processor, 8GB RAM, 256GB SSD, Fingerprint Reader, Wireless+Bluetooth, HDMI，Window 10",$629.00,-1,https://www.amazon.com/Latest_Dell-Generation-i5-1035G1-Fingerprint-HDMI%EF%BC%8CWindow/dp/B084S7TPZN/ref=sr_1_15?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-15
Dell UltraSharp 27-inch USB-C Monitor (2719DC),$430.99,4.2 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A03969853386SYZCOUJH2&url=%2FDell-Ultrasharp-U2719DC-Performance-Compatible%2Fdp%2FB07JQTNCGB%2Fref%3Dsr_1_16_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146124%26sr%3D8-16-spons%26psc%3D1&qualifier=1594146124&id=1259318911907070&widgetName=sp_mtf
"Dell Inspiron 15 Intel Core i3-7130U 8GB 1TB HDD 15.6"" HD LED Windows 10 Laptop",$0,3.9 out of 5 stars,https://www.amazon.com/Dell-Inspiron-i3-7130U-Windows-Laptop/dp/B07GKZJ8CX/ref=sr_1_17?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-17
"2019 Dell Inspiron 15 6"" HD Touchscreen Flagship Premium Laptop Computer, 8th Gen Intel Core i3-8145U Up to 3.1GHz, 8GB DDR4 RAM, 128GB SSD, HDMI, USB 3.0, Bluetooth, WiFi, Windows 10 Home",$465.00,4.0 out of 5 stars,https://www.amazon.com/Dell-Inspiron-15-Touchscreen-Bluetooth/dp/B07SZC4Z2Y/ref=sr_1_18?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-18
"2019 New Dell Inspiron 17 PC Laptop: 17.3 Inch FHD(1980x1080) Non-Touch IPS Display, Intel CPU-i3-7020u, 8GB RAM, 1TB HDD, WiFi, Bluetooth, HDMI, Webcam, DVDRW, Windows 10",$680.00,3.9 out of 5 stars,https://www.amazon.com/2019-Dell-Inspiron-17-Laptop/dp/B07R3H3PL3/ref=sr_1_19?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-19
"2020 Newest Dell Inspiron 15 5000 Premium PC Laptop: 15.6"" FHD Anti-Glare NonTouch Display,10th Gen i5, 16GB RAM, 512GB SSD+1TB HDD, Intel UHD Graphics, WiFi, Bluetooth, HDMI, Webcam, Backlit-KB,Win10",$0,4.2 out of 5 stars,https://www.amazon.com/Newest-Dell-Inspiron-Premium-Laptop/dp/B082WRZCDC/ref=sr_1_20?dchild=1&keywords=dell+laptop&qid=1594146124&sr=8-20
"LG Gram Laptop - 14"" Full HD IPS Display, Intel 10th Gen Core i7-1065G7 CPU, 16GB RAM, 512GB M.2 MVMe SSD, Thunderbolt 3, 18.5 Hour Battery Life - 14Z90N (2020)","$1,299.00",4.2 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0148824MP5IU3W5ST0O&url=%2FLG-Gram-Laptop-i7-1065G7-Thunderbolt%2Fdp%2FB084QDV1YW%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146124%26sr%3D8-21-spons%26psc%3D1&qualifier=1594146124&id=1259318911907070&widgetName=sp_btf
"LG Gram Laptop - 14"" Full HD IPS Display, Intel 10th Gen Core i5-1035G7 CPU, 8GB RAM, 256GB M.2 NVMe SSD, Thunderbolt 3, 18.5 Hour Battery Life - 14Z90N (2020) (14Z90N-U.ARW5U1)","$1,046.99",4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0425863UJOT8SGM2H1O&url=%2F14Z90N-U-ARW5U1%2Fdp%2FB082XQWNPY%2Fref%3Dsr_1_81_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146125%26sr%3D8-81-spons%26psc%3D1&qualifier=1594146125&id=5970950319164250&widgetName=sp_atf_next
